Month, Year, Carrier_Name, model_id, Num_Customers
10,2014,Other,ASDASDASDM-T110NYK123X123R,1
10,2014,Other,ASDASDASDM-T800NTASDASDASDEX123R,8
10,2014,Other,GT-P5210GNYX123R,7
10,2014,Other,ASDASDASDM-VASD000Z123123X123R,2
10,2014,Other,ASDASDASDM-T9000ZKCX123R,1
10,2014,Other,ASDASDASDM-T330NYK123X123R,8
10,2014,Other,GT-P3113TASDASDASDYX123R,10
10,2014,Other,ASDASDASDM-T110NDW123X123R,1
10,2014,Other,ASDASDASDM-R3500ZK123X123R,3
10,2014,Other,ASDASDASDM-T800NZW123X123R,5
10,2014,Other,ASDASDASDM-T230NZWASDASDASDX123R,5
10,2014,SPRINT,ASDASDASDM-N910PZKEASDASDASDPR,39
10,2014,SPRINT,ASDASDASDPH-L520ZK123ASDASDASDPR,1
10,2014,SPRINT,ASDASDASDPH-L900TASDASDASD123ASDASDASDPR,1
10,2014,SPRINT,ASDASDASDM-T21ASDASDASDASDZW123ASDASDASDPR,4
10,2014,SPRINT,ASDASDASDM-T80ASDPTASDASDASD123ASDASDASDPR,1
10,2014,SPRINT,ASDASDASDM-N910PZWEASDASDASDPR,24
10,2014,SPRINT,ASDASDASDM-N900PZKEASDASDASDPR,18
10,2014,SPRINT,ASDASDASDPH-LASD10ZPBASDASDASDPR,3
10,2014,SPRINT,ASDASDASDPH-LASD20ZP123ASDASDASDPR,3
10,2014,SPRINT,ASDASDASDPH-L600ZK123ASDASDASDPR,5
10,2014,SPRINT,ASDASDASDM-T21ASDASDASDASDZK123ASDASDASDPR,43
10,2014,SPRINT,ASDASDASDPH-LASD10RWBASDASDASDPR,19
10,2014,SPRINT,ASDASDASDPH-LASD20ZW123ASDASDASDPR,30
10,2014,SPRINT,ASDASDASDM-T23ASDPZW123ASDASDASDPR,1
10,2014,SPRINT,ASDASDASDPH-LASD20ZB123ASDASDASDPR,6
10,2014,SPRINT,ASDASDASDM-G900PZW123ASDASDASDPR,21
10,2014,SPRINT,ASDASDASDM-G900PZK123ASDASDASDPR,32
10,2014,SPRINT,ASDASDASDPH-LASD10MBBASDASDASDPR,12
10,2014,SPRINT,ASDASDASDM-T23ASDPYK123ASDASDASDPR,7
10,2014,SPRINT,ASDASDASDPH-L600ZW123ASDASDASDPR,3
10,2014,SPRINT,ASDASDASDM-N900PZWEASDASDASDPR,13
10,2014,SPRINT,ASDASDASDPH-M900ZK123ASDASDASDPR,1
10,2014,SPRINT,ASDASDASDM-G860PZR123ASDASDASDPR,8
10,2014,SPRINT,ASDASDASDM-G900PZD123ASDASDASDPR,10
10,2014,SPRINT,ASDASDASDM-G860PZB123ASDASDASDPR,8
10,2014,SPRINT,ASDASDASDPH-L900ZW123ASDASDASDPR,2
10,2014,SPRINT,ASDASDASDM-N915PZKEASDASDASDPR,1
10,2014,SPRINT,ASDASDASDPH-LASD20ZK123ASDASDASDPR,16
10,2014,T-MOBILE,ASDASDASDM-G386TZK123TMB,12
10,2014,T-MOBILE,ASDASDASDGH-T6ASD9DBBTMB,1
10,2014,T-MOBILE,ASDASDASDM-T21ASDTMK123TMB,2
10,2014,T-MOBILE,ASDASDASDM-T33ASDTZW123TMB,4
10,2014,T-MOBILE,ASDASDASDGH-M919ZK123TMB,29
10,2014,T-MOBILE,ASDASDASDGH-T999RW123TMB,8
10,2014,T-MOBILE,ASDASDASDGH-T599E123123TMB,21
10,2014,T-MOBILE,ASDASDASDM-G900TZW123TMB,53
10,2014,T-MOBILE,ASDASDASDM-P60ASDTZKETMB,5
10,2014,T-MOBILE,ASDASDASDGH-M819ZK123TMB,1
10,2014,T-MOBILE,ASDASDASDGH-T999MB123TMB,2
10,2014,T-MOBILE,ASDASDASDGH-T999ZW123TMB,8
10,2014,T-MOBILE,ASDASDASDGH-T399DN123TMB,13
10,2014,T-MOBILE,ASDASDASDGH-T989ZKBTMB,1
10,2014,T-MOBILE,ASDASDASDGH-TASDASD9TASDASDASDBTMB,1
10,2014,T-MOBILE,ASDASDASDM-G900TRK123TMB,2
10,2014,T-MOBILE,ASDASDASDGH-M919ZW123TMB,59
10,2014,T-MOBILE,ASDASDASDGH-T989ZWBTMB,1
10,2014,T-MOBILE,ASDASDASDGH-M919RW123TMB,10
10,2014,T-MOBILE,ASDASDASDGH-T889TASDASDASD123TMB,7
10,2014,T-MOBILE,ASDASDASDM-G900TZD123TMB,7
10,2014,T-MOBILE,ASDASDASDGH-T959H123BTMB,1
10,2014,T-MOBILE,ASDASDASDM-G900TZK123TMB,57
10,2014,T-MOBILE,ASDASDASDGH-T889ZW123TMB,5
10,2014,T-MOBILE,ASDASDASDM-N900TZKETMB,38
10,2014,T-MOBILE,ASDASDASDM-G386TRK123TMB,1
10,2014,T-MOBILE,ASDASDASDGH-T999NB123TMB,2
10,2014,T-MOBILE,ASDASDASDM-N910TZKETMB,43
10,2014,T-MOBILE,ASDASDASDM-N900TZWETMB,15
10,2014,T-MOBILE,ASDASDASDM-N910TZWETMB,28
10,2014,TRACFONE,ASDASDASDCH-ASDASDASD968MBBTFN,3
10,2014,US CELLULAR,ASDASDASDM-G900RZK123UASDASDASDC,18
10,2014,US CELLULAR,ASDASDASDM-G900RZD123UASDASDASDC,7
10,2014,US CELLULAR,ASDASDASDCH-R9ASD0ZW123UASDASDASDC,4
10,2014,US CELLULAR,ASDASDASDCH-R960ZK123UASDASDASDC,2
10,2014,US CELLULAR,ASDASDASDCH-R530RW123UASDASDASDC,1
10,2014,US CELLULAR,ASDASDASDCH-I925E123123UASDASDASDC,1
10,2014,US CELLULAR,ASDASDASDM-N900RZKEUASDASDASDC,3
10,2014,US CELLULAR,ASDASDASDCH-R9ASD0ZK123UASDASDASDC,7
10,2014,US CELLULAR,ASDASDASDM-G900RZW123UASDASDASDC,6
10,2014,US CELLULAR,ASDASDASDCH-R530MBBUASDASDASDC,2
10,2014,US CELLULAR,ASDASDASDM-N910RZKEUASDASDASDC,2
10,2014,US CELLULAR,ASDASDASDM-T53ASDRYK123UASDASDASDC,1
10,2014,US CELLULAR,ASDASDASDCH-R890ZW123UASDASDASDC,2
10,2014,VERIZON,ASDASDASDCH-I535RW123VZW,1
10,2014,VERIZON,ASDASDASDM-P905VZK123VZW,1
10,2014,VERIZON,ASDASDASDCH-I5QWE5ZW123VZW,24
10,2014,VERIZON,EK-GC120BK123VZW,1
10,2014,VERIZON,ASDASDASDM-N900VZWEVZW,17
10,2014,VERIZON,ASDASDASDM-P605VZKEVZW,1
10,2014,VERIZON,ASDASDASDM-N910VZWEVZW,11
10,2014,VERIZON,ASDASDASDCH-IASD05MK123VZW,3
10,2014,VERIZON,ASDASDASDCH-I535MBBVZW,9
10,2014,VERIZON,ASDASDASDM-N900VZKEVZW,17
10,2014,VERIZON,ASDASDASDCH-I5QWE5ZB123VZW,2
10,2014,VERIZON,ASDASDASDCH-I5QWE5ZK123VZW,21
10,2014,VERIZON,ASDASDASDCH-I535MB123VZW,1
10,2014,VERIZON,ASDASDASDCH-I200ZKPVZW,2
10,2014,VERIZON,ASDASDASDCH-I535ZKBVZW,1
10,2014,VERIZON,ASDASDASDM-G900VZK123VZW,81
10,2014,VERIZON,ASDASDASDM-WASD50VMASDASDASD123VZW,1
10,2014,VERIZON,ASDASDASDM-G900VZW123VZW,38
10,2014,VERIZON,ASDASDASDM-N910VZKEVZW,78
10,2014,VERIZON,ASDASDASDCH-IQWE35ZK123VZW,3
10,2014,VERIZON,ASDASDASDM-G900VZD123VZW,8
10,2014,VERIZON,ASDASDASDCH-U680M123123VZW,1
10,2014,VERIZON,ASDASDASDCH-I605TASDASDASD123VZW,9
10,2014,VERIZON,ASDASDASDM-G900VZB123VZW,1
10,2014,VERIZON,ASDASDASDCH-I605MASDASDASD123VZW,1
10,2014,VERIZON,ASDASDASDCH-I605ZW123VZW,3
10,2014,VERIZON,ASDASDASDM-N900VWDEVZW,1
10,2014,VIRGIN MOBILE,ASDASDASDPH-LASD10RWBVMU,4
10,2014,VIRGIN MOBILE,ASDASDASDM-G900PZW123VMU,2
10,2014,VIRGIN MOBILE,ASDASDASDPH-M8QWE0MB123VMU,9
11,2014,,ASDASDASDCH-I535RWBVZW,4
11,2014,,ASDASDASDCH-I5QWE5ZKBVZW,1
11,2014,AIO,ASDASDASDGH-I33ASDZKZ123IO,1
11,2014,AIO,ASDASDASDM-G900123ZKZ123IO,1
11,2014,AT&T,ASDASDASDM-G900123ZD123123TT,11
11,2014,AT&T,ASDASDASDM-N910123ZWE123TT,38
11,2014,AT&T,ASDASDASDGH-I25ASDZK123123TT,2
11,2014,AT&T,ASDASDASDM-T53ASD123YK123123TT,1
11,2014,AT&T,ASDASDASDGH-IASDQWEASDMBB123TT,8
11,2014,AT&T,ASDASDASDGH-IASDQWEASDMB123123TT,1
11,2014,AT&T,ASDASDASDGH-IQWE3ASDMBZ123TT,3
11,2014,AT&T,ASDASDASDGH-I33ASDZKM123TT,26
11,2014,AT&T,ASDASDASDM-N900123ZKE123TT,20
11,2014,AT&T,ASDASDASDM-TASD0ASD123H123123123TT,3
11,2014,AT&T,ASDASDASDGH-I53ASDZBM123TT,9
11,2014,AT&T,ASDASDASDGH-I33ASDZR123123TT,2
11,2014,AT&T,ASDASDASDM-G900123ZW123123TT,32
11,2014,AT&T,ASDASDASDGH-IASD1ASDZB123123TT,1
11,2014,AT&T,ASDASDASDM-GASD30123MB123123TT,5
11,2014,AT&T,ASDASDASDGH-IQWE3ASDZASDASDASD123123TT,1
11,2014,AT&T,ASDASDASDGH-I33ASDZW123123TT,10
11,2014,AT&T,ASDASDASDM-G8ASD0123RRE123TT,10
11,2014,AT&T,ASDASDASDM-P90ASD123ZK123123TT,1
11,2014,AT&T,ASDASDASDGH-I33ASDZWM123TT,19
11,2014,AT&T,ASDASDASDGH-I33ASDZRM123TT,13
11,2014,AT&T,ASDASDASDGH-I53ASDZ123123123TT,1
11,2014,AT&T,ASDASDASDGH-I33ASDZK123123TT,12
11,2014,AT&T,ASDASDASDM-N915123ZKE123TT,6
11,2014,AT&T,ASDASDASDM-G850123ZDE123TT,2
11,2014,AT&T,ASDASDASDGH-I31ASDTASDASDASD123123TT,6
11,2014,AT&T,ASDASDASDGH-IASDQWEASDRWB123TT,10
11,2014,AT&T,ASDASDASDGH-IASD2ASDD123123123TT,1
11,2014,AT&T,ASDASDASDM-N900123ZWE123TT,21
11,2014,AT&T,ASDASDASDGH-I95ASDZK123123TT,1
11,2014,AT&T,ASDASDASDGH-IQWE0ASDZK123123TT,1
11,2014,AT&T,ASDASDASDM-T21ASD123ZK123123TT,4
11,2014,AT&T,ASDASDASDGH-I31ASDZW123123TT,1
11,2014,AT&T,ASDASDASDM-GASD50123NK123123TT,4
11,2014,AT&T,ASDASDASDM-G900123ZK123123TT,50
11,2014,AT&T,ASDASDASDGH-I52ASDZKB123TT,2
11,2014,AT&T,ASDASDASDM-C105123ZW123123TT,2
11,2014,AT&T,ASDASDASDM-G850123ZKE123TT,3
11,2014,AT&T,ASDASDASDM-G8ASD0123TASDASDASDE123TT,17
11,2014,AT&T,ASDASDASDGH-IASDQWEASDZRB123TT,2
11,2014,AT&T,ASDASDASDGH-IQWE6ASDZW123123TT,8
11,2014,AT&T,ASDASDASDM-G8ASD0123DGE123TT,21
11,2014,AT&T,ASDASDASDM-N910123ZKE123TT,63
11,2014,AT&T,ASDASDASDGH-I53ASDZ123M123TT,8
11,2014,AT&T,ASDASDASDM-N915123ZWE123TT,8
11,2014,AT&T,ASDASDASDGH-I25ASD123I123123TT,3
11,2014,BOOST MOBILE,ASDASDASDM-G900PZW123BASDASDASDT,3
11,2014,BOOST MOBILE,ASDASDASDPH-M830ZK123BASDASDASDT,2
11,2014,BOOST MOBILE,ASDASDASDPH-DASD10123123123BASDASDASDT,1
11,2014,BOOST MOBILE,ASDASDASDPH-LASD10RWBBASDASDASDT,12
11,2014,CRICKET,ASDASDASDCH-R530MBBCRI,2
11,2014,CRICKET,ASDASDASDCH-R9ASD0ZK123CRI,4
11,2014,CRICKET,ASDASDASDCH-R830ZASDASDASD123CRI,1
11,2014,GENERIC CDMA,ASDASDASDCH-I5QWE5ZW123LR123,1
11,2014,METRO PCS,ASDASDASDCH-R530RWBMTR,1
11,2014,Other,ASDASDASDM-T3100ZWYX123R,9
11,2014,Other,ASDASDASDM-P6000ZKYX123R,1
11,2014,Other,ASDASDASDM-T530NZW123X123R,13
11,2014,Other,GT-P5113ZWYX123R,2
11,2014,Other,GT-N8013E123YX123R,3
11,2014,Other,ASDASDASDM-T520NZW123X123R,1
11,2014,Other,ASDASDASDM-T230NYK123X123R,17
11,2014,Other,ASDASDASDM-T2105GYYX123R,4
11,2014,Other,GT-P3113GRASDASDASDX123R,1
11,2014,Other,ASDASDASDM-T320NZK123X123R,20
11,2014,Other,GT-P3113ZWYX123R,1
11,2014,Other,ASDASDASDM-TASD00NZW123X123R,6
11,2014,Other,ASDASDASDM-P6000ZWVX123R,2
11,2014,Other,ASDASDASDM-P6000ZWYX123R,1
11,2014,Other,GT-P5113TASDASDASDYX123R,4
11,2014,Other,ASDASDASDM-T2105GY123X123R,5
11,2014,Other,GT-P5210ZWYX123R,11
11,2014,Other,ASDASDASDM-P9000ZWVX123R,3
11,2014,Other,ASDASDASDM-T230NZW123X123R,34
11,2014,Other,ASDASDASDM-T520NZK123X123R,1
11,2014,Other,ASDASDASDM-T210RZWYX123R,9
11,2014,Other,ASDASDASDM-T9000ZK123X123R,2
11,2014,Other,ASDASDASDM-VASD000ZK123X123R,1
11,2014,Other,GT-N5110ZWASDASDASDX123R,1
11,2014,Other,ASDASDASDM-T330NZW123X123R,2
11,2014,Other,GT-N5110NKYX123R,1
11,2014,Other,GT-N5110ZWBX123R,1
11,2014,Other,GT-P5210ZWASDASDASDX123R,2
11,2014,Other,ASDASDASDM-R3810Z123123X123R,1
11,2014,Other,EK-GC110ZK123X123R,2
11,2014,Other,ASDASDASDM-T530NYK123X123R,24
11,2014,Other,GT-N5110ZWMX123R,2
11,2014,Other,GT-P3113TASDASDASDASDASDASDX123R,3
11,2014,Other,ASDASDASDM-P9000ZWFX123R,2
11,2014,Other,GT-N8013ZWYX123R,2
11,2014,Other,ASDASDASDM-TASD00NTASDASDASD123X123R,4
11,2014,Other,ASDASDASDCH-R530MBBX123R,1
11,2014,Other,ASDASDASDM-T800NTASDASDASD123X123R,15
11,2014,Other,ASDASDASDM-P9000ZKVX123R,5
11,2014,Other,ASDASDASDM-P9000ZKFX123R,1
11,2014,Other,ASDASDASDM-T210RGRASDASDASDX123R,1
11,2014,Other,ASDASDASDM-T320NZW123X123R,5
11,2014,Other,GT-N5110ZWYX123R,7
11,2014,Other,ASDASDASDM-T9000ZW123X123R,2
11,2014,Other,ASDASDASDCH-LASD10MBBX123R,2
11,2014,Other,ASDASDASDM-P6000ZKVX123R,9
11,2014,Other,ASDASDASDM-T210RGNYX123R,18
11,2014,Other,ASDASDASDM-T110NYK123X123R,7
11,2014,Other,ASDASDASDM-T800NTASDASDASDEX123R,4
11,2014,Other,GT-P5210GNYX123R,6
11,2014,Other,ASDASDASDM-T210RZWRX123R,1
11,2014,Other,ASDASDASDM-T9000ZKCX123R,1
11,2014,Other,ASDASDASDM-T330NYK123X123R,3
11,2014,Other,GT-P3113TASDASDASDYX123R,14
11,2014,Other,ASDASDASDM-T110NDW123X123R,10
11,2014,Other,ASDASDASDM-R3500ZK123X123R,1
11,2014,Other,ASDASDASDM-T800NZW123X123R,5
11,2014,Other,ASDASDASDM-T230NZWASDASDASDX123R,3
11,2014,SPRINT,ASDASDASDM-N910PZKEASDASDASDPR,21
11,2014,SPRINT,ASDASDASDPH-L520ZK123ASDASDASDPR,2
11,2014,SPRINT,ASDASDASDPH-L900TASDASDASD123ASDASDASDPR,3
11,2014,SPRINT,ASDASDASDM-T21ASDASDASDASDZW123ASDASDASDPR,3
11,2014,SPRINT,ASDASDASDM-T80ASDPTASDASDASD123ASDASDASDPR,2
11,2014,SPRINT,ASDASDASDM-N910PZWEASDASDASDPR,28
11,2014,SPRINT,ASDASDASDM-N900PZKEASDASDASDPR,17
11,2014,SPRINT,ASDASDASDPH-LASD10ZPBASDASDASDPR,2
11,2014,SPRINT,ASDASDASDPH-LASD20ZP123ASDASDASDPR,1
11,2014,SPRINT,ASDASDASDPH-L600ZK123ASDASDASDPR,1
11,2014,SPRINT,ASDASDASDM-T21ASDASDASDASDZK123ASDASDASDPR,36
11,2014,SPRINT,ASDASDASDPH-LASD10RWPASDASDASDPR,1
11,2014,SPRINT,ASDASDASDPH-LASD10RWBASDASDASDPR,13
11,2014,SPRINT,ASDASDASDM-RASD50PZK123ASDASDASDPR,1
11,2014,SPRINT,ASDASDASDPH-LASD20ZW123ASDASDASDPR,17
11,2014,SPRINT,ASDASDASDPH-LASD20ZB123ASDASDASDPR,4
11,2014,SPRINT,ASDASDASDPH-L520ZW123ASDASDASDPR,1
11,2014,SPRINT,ASDASDASDM-G900PZW123ASDASDASDPR,22
11,2014,SPRINT,ASDASDASDM-G900PZK123ASDASDASDPR,27
11,2014,SPRINT,ASDASDASDPH-LASD10MBBASDASDASDPR,11
11,2014,SPRINT,ASDASDASDM-T23ASDPYK123ASDASDASDPR,13
11,2014,SPRINT,ASDASDASDM-N900PZWEASDASDASDPR,8
11,2014,SPRINT,ASDASDASDM-G860PZR123ASDASDASDPR,8
11,2014,SPRINT,ASDASDASDM-G900PZD123ASDASDASDPR,11
11,2014,SPRINT,ASDASDASDM-G860PZB123ASDASDASDPR,9
11,2014,SPRINT,ASDASDASDPH-L900ZW123ASDASDASDPR,1
11,2014,SPRINT,ASDASDASDPH-LASD10MB123ASDASDASDPR,1
11,2014,SPRINT,ASDASDASDM-N915PZKEASDASDASDPR,2
11,2014,SPRINT,ASDASDASDPH-LASD20ZK123ASDASDASDPR,12
11,2014,T-MOBILE,ASDASDASDM-G386TZK123TMB,18
11,2014,T-MOBILE,ASDASDASDM-T21ASDTMK123TMB,2
11,2014,T-MOBILE,ASDASDASDM-T33ASDTZW123TMB,5
11,2014,T-MOBILE,ASDASDASDGH-M919ZK123TMB,25
11,2014,T-MOBILE,ASDASDASDGH-T999RW123TMB,4
11,2014,T-MOBILE,ASDASDASDM-RASD50TZK123TMB,1
11,2014,T-MOBILE,ASDASDASDGH-T599E123123TMB,17
11,2014,T-MOBILE,ASDASDASDM-G900TZW123TMB,34
11,2014,T-MOBILE,ASDASDASDM-P60ASDTZKETMB,4
11,2014,T-MOBILE,ASDASDASDGH-TASD69NKBTMB,1
11,2014,T-MOBILE,ASDASDASDGH-M819ZK123TMB,4
11,2014,T-MOBILE,ASDASDASDGH-T999MB123TMB,4
11,2014,T-MOBILE,ASDASDASDGH-T999ZW123TMB,2
11,2014,T-MOBILE,ASDASDASDGH-T399DN123TMB,15
11,2014,T-MOBILE,ASDASDASDGH-TASDASD9TASDASDASDBTMB,1
11,2014,T-MOBILE,ASDASDASDM-G900TRK123TMB,8
11,2014,T-MOBILE,ASDASDASDGH-M919ZW123TMB,30
11,2014,T-MOBILE,ASDASDASDGH-M919RW123TMB,5
11,2014,T-MOBILE,ASDASDASDGH-T889TASDASDASD123TMB,7
11,2014,T-MOBILE,ASDASDASDM-G900TZD123TMB,7
11,2014,T-MOBILE,ASDASDASDGH-T989123123BTMB,1
11,2014,T-MOBILE,ASDASDASDM-G900TZK123TMB,48
11,2014,T-MOBILE,ASDASDASDGH-T889ZW123TMB,4
11,2014,T-MOBILE,ASDASDASDM-N915TZKETMB,14
11,2014,T-MOBILE,ASDASDASDM-N900TZKETMB,29
11,2014,T-MOBILE,ASDASDASDM-G386TRK123TMB,10
11,2014,T-MOBILE,ASDASDASDM-N910TZKETMB,68
11,2014,T-MOBILE,ASDASDASDM-N900TZWETMB,16
11,2014,T-MOBILE,ASDASDASDM-N910TZWETMB,48
11,2014,TRACFONE,ASDASDASDCH-ASDASDASD968RWBTFN,2
11,2014,TRACFONE,ASDASDASDCH-ASDASDASDASD38YB123TFN,1
11,2014,TRACFONE,ASDASDASDM-ASDASDASD890LZK123TFN,1
11,2014,TRACFONE,ASDASDASDCH-ASDASDASD968MBBTFN,4
11,2014,TRACFONE,ASDASDASDM-ASDASDASD9ASD5LZK123TFN,11
11,2014,US CELLULAR,ASDASDASDM-G900RZK123UASDASDASDC,9
11,2014,US CELLULAR,ASDASDASDM-G900RZD123UASDASDASDC,5
11,2014,US CELLULAR,ASDASDASDCH-R530RWBUASDASDASDC,1
11,2014,US CELLULAR,ASDASDASDCH-R9ASD0ZW123UASDASDASDC,8
11,2014,US CELLULAR,ASDASDASDCH-R960ZK123UASDASDASDC,1
11,2014,US CELLULAR,ASDASDASDCH-R950TASDASDASD123UASDASDASDC,1
11,2014,US CELLULAR,ASDASDASDCH-R830ZASDASDASD123UASDASDASDC,1
11,2014,US CELLULAR,ASDASDASDCH-I925E123123UASDASDASDC,2
11,2014,US CELLULAR,ASDASDASDM-N900RZKEUASDASDASDC,1
11,2014,US CELLULAR,ASDASDASDCH-R9ASD0ZK123UASDASDASDC,1
11,2014,US CELLULAR,ASDASDASDM-G900RZW123UASDASDASDC,5
11,2014,US CELLULAR,ASDASDASDCH-R530MBBUASDASDASDC,1
11,2014,US CELLULAR,ASDASDASDM-N910RZKEUASDASDASDC,5
11,2014,US CELLULAR,ASDASDASDCH-R890ZW123UASDASDASDC,4
11,2014,VERIZON,ASDASDASDM-P905VZK123VZW,3
11,2014,VERIZON,ASDASDASDCH-I5QWE5ZW123VZW,20
11,2014,VERIZON,ASDASDASDM-T80ASDVZW123VZW,5
11,2014,VERIZON,ASDASDASDM-N900VZWEVZW,8
11,2014,VERIZON,ASDASDASDCH-I535MBPVZW,1
11,2014,VERIZON,ASDASDASDM-TASD0ASDVZW123VZW,1
11,2014,VERIZON,ASDASDASDM-N910VZWEVZW,44
11,2014,VERIZON,ASDASDASDCH-IASD05MK123VZW,1
11,2014,VERIZON,ASDASDASDCH-I535MBBVZW,12
11,2014,VERIZON,ASDASDASDM-N900VZKEVZW,28
11,2014,VERIZON,ASDASDASDCH-I5QWE5ZB123VZW,2
11,2014,VERIZON,ASDASDASDCH-I5QWE5ZK123VZW,26
11,2014,VERIZON,ASDASDASDCH-I905ZK123VZW,1
11,2014,VERIZON,ASDASDASDCH-I535MB123VZW,1
11,2014,VERIZON,ASDASDASDCH-I5QWE5ZN123VZW,3
11,2014,VERIZON,ASDASDASDM-GASD30VMB123VZW,1
11,2014,VERIZON,ASDASDASDCH-I200ZKPVZW,1
11,2014,VERIZON,ASDASDASDCH-I535ZKBVZW,1
11,2014,VERIZON,ASDASDASDM-G900VZK123VZW,70
11,2014,VERIZON,ASDASDASDM-G900VZW123VZW,43
11,2014,VERIZON,ASDASDASDM-N910VZKEVZW,59
11,2014,VERIZON,ASDASDASDCH-IQWE35ZK123VZW,5
11,2014,VERIZON,ASDASDASDM-G900VZD123VZW,5
11,2014,VERIZON,ASDASDASDCH-I605TASDASDASD123VZW,7
11,2014,VERIZON,ASDASDASDM-N915VZKEVZW,1
11,2014,VERIZON,ASDASDASDM-RASD50VZK123VZW,1
11,2014,VERIZON,ASDASDASDCH-I605MASDASDASD123VZW,1
11,2014,VERIZON,ASDASDASDCH-I605ZW123VZW,5
11,2014,VERIZON,ASDASDASDM-N900VMKEVZW,1
11,2014,VIRGIN MOBILE,ASDASDASDPH-LASD10RWBVMU,5
11,2014,VIRGIN MOBILE,ASDASDASDPH-M950D123123VMU,1
11,2014,VIRGIN MOBILE,ASDASDASDPH-M8QWE0MB123VMU,2
12,2014,,ASDASDASDCH-I535RWBVZW,9
12,2014,AIO,ASDASDASDGH-I33ASDZKZ123IO,2
12,2014,AIO,ASDASDASDM-G900123ZKZ123IO,1
12,2014,AT&T,ASDASDASDM-G900123ZD123123TT,8
12,2014,AT&T,ASDASDASDM-N910123ZWE123TT,32
12,2014,AT&T,ASDASDASDGH-I25ASDZK123123TT,1
12,2014,AT&T,ASDASDASDM-T53ASD123YK123123TT,1
12,2014,AT&T,ASDASDASDGH-IASDQWEASDMBB123TT,10
12,2014,AT&T,ASDASDASDGH-IQWE3ASDMBZ123TT,1
12,2014,AT&T,ASDASDASDGH-I33ASDZKM123TT,26
12,2014,AT&T,ASDASDASDM-N900123ZKE123TT,23
12,2014,AT&T,ASDASDASDGH-I53ASDZBM123TT,8
12,2014,AT&T,ASDASDASDGH-I33ASDZR123123TT,2
12,2014,AT&T,ASDASDASDM-G900123ZW123123TT,33
12,2014,AT&T,ASDASDASDGH-IASD1ASDZB123123TT,1
12,2014,AT&T,ASDASDASDM-GASD30123MB123123TT,1
12,2014,AT&T,ASDASDASDGH-I33ASDZW123123TT,11
12,2014,AT&T,ASDASDASDM-G8ASD0123RRE123TT,10
12,2014,AT&T,ASDASDASDGH-I33ASDZWM123TT,15
12,2014,AT&T,ASDASDASDGH-I33ASDZRM123TT,14
12,2014,AT&T,ASDASDASDM-G850123ZWE123TT,3
12,2014,AT&T,ASDASDASDGH-I53ASDZ123123123TT,2
12,2014,AT&T,ASDASDASDGH-I33ASDZK123123TT,4
12,2014,AT&T,ASDASDASDM-N915123ZKE123TT,6
12,2014,AT&T,ASDASDASDM-G850123ZDE123TT,1
12,2014,AT&T,ASDASDASDGH-I31ASDTASDASDASD123123TT,1
12,2014,AT&T,ASDASDASDGH-IASDQWEASDRWB123TT,4
12,2014,AT&T,ASDASDASDM-N900123ZWE123TT,8
12,2014,AT&T,ASDASDASDM-T21ASD123ZK123123TT,7
12,2014,AT&T,ASDASDASDGH-I31ASDZW123123TT,5
12,2014,AT&T,ASDASDASDGH-IQWE9ASDZASDASDASD123123TT,1
12,2014,AT&T,ASDASDASDM-GASD50123NK123123TT,5
12,2014,AT&T,ASDASDASDM-G900123ZK123123TT,48
12,2014,AT&T,ASDASDASDM-G850123ZKE123TT,4
12,2014,AT&T,ASDASDASDM-G8ASD0123TASDASDASDE123TT,14
12,2014,AT&T,ASDASDASDGH-IASDQWEASDZRB123TT,3
12,2014,AT&T,ASDASDASDGH-I5QWEASDZK123123TT,1
12,2014,AT&T,ASDASDASDGH-IQWE6ASDZW123123TT,4
12,2014,AT&T,ASDASDASDM-G8ASD0123DGE123TT,14
12,2014,AT&T,ASDASDASDM-N910123ZKE123TT,56
12,2014,AT&T,ASDASDASDGH-I53ASDZ123M123TT,6
12,2014,AT&T,ASDASDASDM-T80ASD123H123123123TT,3
12,2014,AT&T,ASDASDASDGH-I53ASDZB123123TT,1
12,2014,AT&T,ASDASDASDM-N915123ZWE123TT,9
12,2014,AT&T,ASDASDASDGH-I25ASD123I123123TT,2
12,2014,AT&T,ASDASDASDM-T33ASD123ZW123123TT,4
12,2014,BOOST MOBILE,ASDASDASDM-G900PZW123BASDASDASDT,3
12,2014,BOOST MOBILE,ASDASDASDPH-M8QWE0UW123BASDASDASDT,1
12,2014,BOOST MOBILE,ASDASDASDPH-M830ZK123BASDASDASDT,2
12,2014,BOOST MOBILE,ASDASDASDPH-DASD10123123123BASDASDASDT,1
12,2014,BOOST MOBILE,ASDASDASDPH-DASD10ZW123BASDASDASDT,2
12,2014,BOOST MOBILE,ASDASDASDPH-LASD10RWBBASDASDASDT,5
12,2014,CRICKET,ASDASDASDCH-R530MBBCRI,1
12,2014,CRICKET,ASDASDASDCH-R9ASD0ZK123CRI,1
12,2014,CSPIRE,ASDASDASDCH-R9ASD0ZK123CASDASDASDP,2
12,2014,METRO PCS,ASDASDASDCH-R530RWBMTR,1
12,2014,Other,ASDASDASDM-T3100ZWYX123R,7
12,2014,Other,ASDASDASDM-T210RMKYX123R,1
12,2014,Other,ASDASDASDM-T530NZW123X123R,50
12,2014,Other,GT-P5210ZWUX123R,1
12,2014,Other,GT-N8013E123YX123R,5
