Carrier,Reg_Year,Reg_Month,Device_Model,Count
T-MOBILE,2012,12,ASDASDASDGH-T889ZW123TMB,1
T-MOBILE,2012,12,ASDASDASDGH-T8ASD9ZBBTMB,1
T-MOBILE,2012,12,ASDASDASDGH-T989123123BTMB,8
T-MOBILE,2012,12,ASDASDASDGH-T989ZKBTMB,3
T-MOBILE,2012,12,ASDASDASDGH-T989ZWBTMB,3
T-MOBILE,2012,12,ASDASDASDGH-T999MB123TMB,175
T-MOBILE,2012,12,ASDASDASDGH-T999RW123TMB,11
T-MOBILE,2012,12,ASDASDASDGH-TASD69NKBTMB,9
TRACFONE,2012,12,ASDASDASDCH-ASDASDASD950RK123TFN,1
TRACFONE,2012,12,ASDASDASDCH-ASDASDASDASD20ZK123TFN,2
"US CELLULAR",2012,12,ASDASDASDCH-I800NASDASDASD123UASDASDASDC,2
"US CELLULAR",2012,12,ASDASDASDCH-R530MBBUASDASDASDC,3
"US CELLULAR",2012,12,ASDASDASDCH-R530RW123UASDASDASDC,1
"US CELLULAR",2012,12,ASDASDASDCH-R530RWBUASDASDASDC,6
"US CELLULAR",2012,12,ASDASDASDCH-R830ZASDASDASD123UASDASDASDC,10
"US CELLULAR",2012,12,ASDASDASDCH-R950TASDASDASD123UASDASDASDC,7
"US CELLULAR",2012,12,ASDASDASDCH-R9ASD0ZK123UASDASDASDC,1
Other,2012,12,ASDASDASDCH-LASD10RWBX123R,1
Other,2012,12,ASDASDASDCH-RASD20ZR123X123R,1
Other,2012,12,GT-N5110NKYX123R,3
Other,2012,12,GT-N8013E123VX123R,49
Other,2012,12,GT-N8013E123YX123R,2
Other,2012,12,GT-N8013ZWYX123R,7
Other,2012,12,GT-P3113GRASDASDASDX123R,233
Other,2012,12,GT-P3113TASDASDASDYX123R,22
Other,2012,12,GT-P5113TASDASDASD123X123R,125
Other,2012,12,GT-P5113TASDASDASDYX123R,20
Other,2012,12,GT-PASD510UWYX123B,1
AT&T,2012,12,ASDASDASDEG-I99ASDZK123123TT,1
AT&T,2012,12,ASDASDASDGH-12369ASDZK123123TT,1
AT&T,2012,12,ASDASDASDGH-12381ASDZK123123TT,1
AT&T,2012,12,ASDASDASDGH-I31ASDTASDASDASD123123TT,26
AT&T,2012,12,ASDASDASDGH-I31ASDZW123123TT,1
AT&T,2012,12,ASDASDASDGH-I33ASDZK123123TT,4
AT&T,2012,12,ASDASDASDGH-I5QWEASDZK123123TT,3
AT&T,2012,12,ASDASDASDGH-I91ASDZK123123TT,1
AT&T,2012,12,ASDASDASDGH-I92ASDZK123123TT,1
AT&T,2012,12,ASDASDASDGH-I93ASDOK123123TT,1
AT&T,2012,12,ASDASDASDGH-IASD1ASDRW123123TT,2
AT&T,2012,12,ASDASDASDGH-IASD2ASDD123123123TT,3
AT&T,2012,12,ASDASDASDGH-IASD2ASDZW123123TT,1
AT&T,2012,12,ASDASDASDGH-IASDASDASDZK123123TT,1
AT&T,2012,12,ASDASDASDGH-IASDQWEASDMB123123TT,28
AT&T,2012,12,ASDASDASDGH-IASDQWEASDMBB123TT,8
AT&T,2012,12,ASDASDASDGH-IASDQWEASDRWB123TT,7
AT&T,2012,12,ASDASDASDGH-IASDQWEASDZRB123TT,1
AT&T,2012,12,ASDASDASDGH-IQWE3ASDZASDASDASD123123TT,2
AT&T,2012,12,GT-I9020FASDASDASD123123TT,2
"BOOST MOBILE",2012,12,ASDASDASDPH-DASD10ZW123BASDASDASDT,3
"BOOST MOBILE",2012,12,ASDASDASDPH-M580ZK123BASDASDASDT,1
"BOOST MOBILE",2012,12,ASDASDASDPH-M820ZK123BASDASDASDT,4
"BOOST MOBILE",2012,12,ASDASDASDPH-M830ZK123BASDASDASDT,13
CRICKET,2012,12,ASDASDASDCH-R530MBBCRI,7
CRICKET,2012,12,ASDASDASDCH-RASD20ZR123CRI,1
CRICKET,2012,12,ASDASDASDCH-RASD30NB123CRI,1
"METRO PCS",2012,12,ASDASDASDCH-R530RWBMTR,24
"METRO PCS",2012,12,ASDASDASDCH-R920DASDASDASD123MTR,1
"METRO PCS",2012,12,ASDASDASDCH-RASD20Z123123MTR,1
"OPEN/GENERIC GSM",2012,12,GT-I9250TASDASDASDGGEN,2
SPRINT,2012,12,ASDASDASDPH-DASD00ZK123ASDASDASDPR,1
SPRINT,2012,12,ASDASDASDPH-L300ZASDASDASD123ASDASDASDPR,10
SPRINT,2012,12,ASDASDASDPH-L900TASDASDASD123ASDASDASDPR,34
SPRINT,2012,12,ASDASDASDPH-LASD10MB123ASDASDASDPR,235
SPRINT,2012,12,ASDASDASDPH-LASD10MBBASDASDASDPR,8
SPRINT,2012,12,ASDASDASDPH-LASD10RWBASDASDASDPR,13
SPRINT,2012,12,ASDASDASDPH-LASD20ZK123ASDASDASDPR,5
SPRINT,2012,12,ASDASDASDPH-P100ZK123ASDASDASDPR,1
VERIZON,2012,12,ASDASDASDCH-I200ZK123VZW,4
VERIZON,2012,12,ASDASDASDCH-I515MASDASDASD123VZW,2
VERIZON,2012,12,ASDASDASDCH-I535MB123VZW,66
VERIZON,2012,12,ASDASDASDCH-I535MBBVZW,14
VERIZON,2012,12,ASDASDASDCH-I535RW123VZW,1
VERIZON,2012,12,ASDASDASDCH-I535RWBVZW,13
VERIZON,2012,12,ASDASDASDCH-I535ZKBVZW,1
VERIZON,2012,12,ASDASDASDCH-I5QWE5ZK123VZW,1
VERIZON,2012,12,ASDASDASDCH-I605MASDASDASD123VZW,11
VERIZON,2012,12,ASDASDASDCH-I605TASDASDASD123VZW,5
VERIZON,2012,12,ASDASDASDCH-I605ZW123VZW,9
VERIZON,2012,12,ASDASDASDCH-IASD05MK123VZW,4
VERIZON,2012,12,ASDASDASDCH-IASD05PW123VZW,1
VERIZON,2012,12,ASDASDASDCH-U380HK123VZW,1
VERIZON,2012,12,ASDASDASDCH-UQWE60E123123VZW,1
VERIZON,2012,12,ASDASDASDCH-UQWE85RK123VZW,1
"VIRGIN MOBILE",2012,12,ASDASDASDPH-M950D123123VMU,5
"VIRGIN MOBILE",2013,1,ASDASDASDPH-M2ASD0ZK123VMU,1
"VIRGIN MOBILE",2013,1,ASDASDASDPH-M8QWE0MB123VMU,1
"VIRGIN MOBILE",2013,1,ASDASDASDPH-M950D123123VMU,6
SPRINT,2013,1,ASDASDASDPH-DASD10ZK123ASDASDASDPR,2
SPRINT,2013,1,ASDASDASDPH-DASD10ZW123ASDASDASDPR,2
SPRINT,2013,1,ASDASDASDPH-L300ZASDASDASD123ASDASDASDPR,8
SPRINT,2013,1,ASDASDASDPH-L900TASDASDASD123ASDASDASDPR,73
SPRINT,2013,1,ASDASDASDPH-L900ZW123ASDASDASDPR,1
SPRINT,2013,1,ASDASDASDPH-LASD10MB123ASDASDASDPR,232
SPRINT,2013,1,ASDASDASDPH-LASD10MBBASDASDASDPR,4
SPRINT,2013,1,ASDASDASDPH-LASD10RWBASDASDASDPR,2
SPRINT,2013,1,ASDASDASDPH-LASD20ZK123ASDASDASDPR,43
AT&T,2013,1,ASDASDASDEG-I89ASDZK123123TT,1
AT&T,2013,1,ASDASDASDEG-IASD1ASDRW123123TT,3
AT&T,2013,1,ASDASDASDEG-IASDASDASDZK123123TT,1
AT&T,2013,1,ASDASDASDGH-12381ASDZK123123TT,2
AT&T,2013,1,ASDASDASDGH-I31ASDTASDASDASD123123TT,51
AT&T,2013,1,ASDASDASDGH-I33ASDZK123123TT,63
AT&T,2013,1,ASDASDASDGH-I53ASDZ123123123TT,6
AT&T,2013,1,ASDASDASDGH-I5QWEASDZK123123TT,1
AT&T,2013,1,ASDASDASDGH-I6ASDASDD123123123TT,1
AT&T,2013,1,ASDASDASDGH-I8QWEASDZK123123TT,1
AT&T,2013,1,ASDASDASDGH-I92ASDZK123123TT,1
AT&T,2013,1,ASDASDASDGH-I99ASDZK123123TT,2
AT&T,2013,1,ASDASDASDGH-IASD1ASDRW123123TT,8
AT&T,2013,1,ASDASDASDGH-IASD1ASDZB123123TT,5
AT&T,2013,1,ASDASDASDGH-IASD2ASDD123123123TT,14
AT&T,2013,1,ASDASDASDGH-IASD2ASDMASDASDASD123123TT,3
AT&T,2013,1,ASDASDASDGH-IASD2ASDZW123123TT,4
AT&T,2013,1,ASDASDASDGH-IASDASDASDZK123123TT,1
AT&T,2013,1,ASDASDASDGH-IASDQWEASDMB123123TT,84
AT&T,2013,1,ASDASDASDGH-IASDQWEASDMBB123TT,7
AT&T,2013,1,ASDASDASDGH-IASDQWEASDRWB123TT,10
AT&T,2013,1,ASDASDASDGH-IASDQWEASDZRB123TT,6
AT&T,2013,1,ASDASDASDGH-IQWE0ASDZK123123TT,1
AT&T,2013,1,ASDASDASDGH-IQWE3ASDZASDASDASD123123TT,3
AT&T,2013,1,ASDASDASDGH-IQWE6ASDZW123123TT,3
AT&T,2013,1,ASDASDASDGH-IQWE9ASDZASDASDASD123123TT,3
AT&T,2013,1,ASDASDASDM-T21ASD123ZK123123TT,1
AT&T,2013,1,EK-GC100ZW123123TT,2
TRACFONE,2013,1,ASDASDASDCH-ASDASDASDASD20ZK123TFN,1
TRACFONE,2013,1,ASDASDASDCH-M828C123123TFN,1
"US CELLULAR",2013,1,ASDASDASDCH-R530MBBUASDASDASDC,11
"US CELLULAR",2013,1,ASDASDASDCH-R530RW123UASDASDASDC,2
"US CELLULAR",2013,1,ASDASDASDCH-R530RWBUASDASDASDC,13
"US CELLULAR",2013,1,ASDASDASDCH-R830ZASDASDASD123UASDASDASDC,6
"US CELLULAR",2013,1,ASDASDASDCH-R950TASDASDASD123UASDASDASDC,4
"US CELLULAR",2013,1,ASDASDASDCH-R9ASD0ZK123UASDASDASDC,10
"US CELLULAR",2013,1,ASDASDASDCH-RASD60IB123UASDASDASDC,1
"US CELLULAR",2013,1,ASDASDASDM-N900RZKEUASDASDASDC,1
VERIZON,2013,1,ASDASDASDCH-I200ZK123VZW,3
VERIZON,2013,1,ASDASDASDCH-I535MB123VZW,160
VERIZON,2013,1,ASDASDASDCH-I535MBBVZW,4
VERIZON,2013,1,ASDASDASDCH-I535RWBVZW,3
VERIZON,2013,1,ASDASDASDCH-I5QWE5ZK123VZW,48
VERIZON,2013,1,ASDASDASDCH-I605MASDASDASD123VZW,41
VERIZON,2013,1,ASDASDASDCH-I605TASDASDASD123VZW,2
VERIZON,2013,1,ASDASDASDCH-I605ZW123VZW,2
VERIZON,2013,1,ASDASDASDCH-I800BK123VZW,1
VERIZON,2013,1,ASDASDASDCH-I815LASDASDASD123VZW,1
VERIZON,2013,1,ASDASDASDCH-I905EK123VZW,1
VERIZON,2013,1,ASDASDASDCH-IASD05MK123VZW,3
VERIZON,2013,1,ASDASDASDCH-IQWE15ASDASDASD123123VZW,1
T-MOBILE,2013,1,ASDASDASDEG-T959H123123TMB,1
T-MOBILE,2013,1,ASDASDASDGH-M919RW123TMB,1
T-MOBILE,2013,1,ASDASDASDGH-M919ZK123TMB,47
T-MOBILE,2013,1,ASDASDASDGH-T589HBBTMB,1
T-MOBILE,2013,1,ASDASDASDGH-T599D123123TMB,1
T-MOBILE,2013,1,ASDASDASDGH-T699D123BTMB,6
T-MOBILE,2013,1,ASDASDASDGH-T6ASD9DBWTMB,1
T-MOBILE,2013,1,ASDASDASDGH-T839PWBTMB,1
T-MOBILE,2013,1,ASDASDASDGH-T859UWBTMB,6
T-MOBILE,2013,1,ASDASDASDGH-T869M123BTMB,1
T-MOBILE,2013,1,ASDASDASDGH-T889PASDASDASD123TMB,69
T-MOBILE,2013,1,ASDASDASDGH-T889TASDASDASD123TMB,2
T-MOBILE,2013,1,ASDASDASDGH-T8ASD9ZBBTMB,5
T-MOBILE,2013,1,ASDASDASDGH-T959H123BTMB,1
T-MOBILE,2013,1,ASDASDASDGH-T989123123BTMB,27
T-MOBILE,2013,1,ASDASDASDGH-T989ZKBTMB,3
T-MOBILE,2013,1,ASDASDASDGH-T989ZWBTMB,3
T-MOBILE,2013,1,ASDASDASDGH-T999MB123TMB,217
T-MOBILE,2013,1,ASDASDASDGH-T999MBBTMB,1
T-MOBILE,2013,1,ASDASDASDGH-T999RW123TMB,5
T-MOBILE,2013,1,ASDASDASDGH-TASD69NKBTMB,4
T-MOBILE,2013,1,ASDASDASDGH-TASDASD9TASDASDASDBTMB,4
T-MOBILE,2013,1,ASDASDASDM-N900TZKETMB,1
T-MOBILE,2013,1,GT-I9020FASDASDASDTTMB,1
"BOOST MOBILE",2013,1,ASDASDASDPH-DASD10123123123BASDASDASDT,7
"BOOST MOBILE",2013,1,ASDASDASDPH-DASD10ZK123BASDASDASDT,1
"BOOST MOBILE",2013,1,ASDASDASDPH-M350ZK123BASDASDASDT,1
"BOOST MOBILE",2013,1,ASDASDASDPH-M390ZK123BASDASDASDT,1
"BOOST MOBILE",2013,1,ASDASDASDPH-M820ZK123BASDASDASDT,2
"BOOST MOBILE",2013,1,ASDASDASDPH-M830ZK123BASDASDASDT,13
"BOOST MOBILE",2013,1,ASDASDASDPH-M930ZK123BASDASDASDT,4
CRICKET,2013,1,ASDASDASDCH-R530MBBCRI,15
"METRO PCS",2013,1,ASDASDASDCH-R380ZK123MTR,1
"METRO PCS",2013,1,ASDASDASDCH-R530RWBMTR,11
"METRO PCS",2013,1,ASDASDASDCH-R820ZW123MTR,1
"OPEN/GENERIC GSM",2013,1,GT-I9250TASDASDASDGGEN,1
Other,2013,1,ASDASDASDCH-I500RKBX123R,1
Other,2013,1,ASDASDASDCH-LASD10MBBX123R,5
Other,2013,1,ASDASDASDCH-RASD60IB123X123R,2
Other,2013,1,ASDASDASDM-T210RGNYX123R,3
Other,2013,1,EK-GC110ZK123X123R,1
Other,2013,1,GT-N5110NKYX123R,15
Other,2013,1,GT-N8013E123VX123R,78
Other,2013,1,GT-N8013E123YX123R,2
Other,2013,1,GT-N8013ZWYX123R,1
Other,2013,1,GT-P3113GRASDASDASDX123R,225
Other,2013,1,GT-P3113TASDASDASDYX123R,18
Other,2013,1,GT-P5113TASDASDASD123X123R,148
Other,2013,1,GT-P5113TASDASDASDYX123R,10
Other,2013,1,GT-P6210M123123X123R,6
Other,2013,1,GT-PASD510M123DX123B,1
"BOOST MOBILE",2013,2,ASDASDASDPH-DASD10123123123BASDASDASDT,3
"BOOST MOBILE",2013,2,ASDASDASDPH-DASD10ZW123BASDASDASDT,1
"BOOST MOBILE",2013,2,ASDASDASDPH-M260ZK123BASDASDASDT,1
"BOOST MOBILE",2013,2,ASDASDASDPH-M820ZK123BASDASDASDT,2
"BOOST MOBILE",2013,2,ASDASDASDPH-M830ZK123BASDASDASDT,13
"BOOST MOBILE",2013,2,ASDASDASDPH-M930ZK123BASDASDASDT,3
CRICKET,2013,2,ASDASDASDCH-R530MBBCRI,15
CRICKET,2013,2,ASDASDASDCH-R631DW123CRI,1
"METRO PCS",2013,2,ASDASDASDCH-R530RWBMTR,10
"OPEN/GENERIC GSM",2013,2,GT-I9250TASDASDASDGGEN,2
Other,2013,2,ASDASDASDCH-LASD10MBBX123R,6
Other,2013,2,ASDASDASDCH-R261BASDASDASD123X123R,1
Other,2013,2,GT-N8013E123VX123R,23
Other,2013,2,GT-N8013E123YX123R,3
Other,2013,2,GT-N8013ZWYX123R,1
Other,2013,2,GT-P3113GRASDASDASDX123R,115
Other,2013,2,GT-P3113GRYX123R,2
Other,2013,2,GT-P3113TASDASDASDYX123R,17
Other,2013,2,GT-P5113TASDASDASD123X123R,41
Other,2013,2,GT-P5113TASDASDASDYX123R,10
Other,2013,2,GT-P8110H123EX123R,1
AT&T,2013,2,ASDASDASDEG-IASDASDASDZK123123TT,1
AT&T,2013,2,ASDASDASDGH-12381ASDZK123123TT,1
AT&T,2013,2,ASDASDASDGH-12388ASDZK123123TT,1
AT&T,2013,2,ASDASDASDGH-1238QWEASDZ123123123TT,1
AT&T,2013,2,ASDASDASDGH-I31ASDTASDASDASD123123TT,19
AT&T,2013,2,ASDASDASDGH-I31ASDZW123123TT,2
AT&T,2013,2,ASDASDASDGH-I33ASDZK123123TT,2
AT&T,2013,2,ASDASDASDGH-I5QWEASDZK123123TT,2
AT&T,2013,2,ASDASDASDGH-I99ASDZK123123TT,1
AT&T,2013,2,ASDASDASDGH-IASD1ASDRW123123TT,2
AT&T,2013,2,ASDASDASDGH-IASD2ASDD123123123TT,2
AT&T,2013,2,ASDASDASDGH-IASD2ASDMASDASDASD123123TT,1
AT&T,2013,2,ASDASDASDGH-IASD2ASDZW123123TT,1
AT&T,2013,2,ASDASDASDGH-IASDASDASDZK123123TT,2
AT&T,2013,2,ASDASDASDGH-IASDQWEASDMB123123TT,52
AT&T,2013,2,ASDASDASDGH-IASDQWEASDMBB123TT,3
AT&T,2013,2,ASDASDASDGH-IASDQWEASDRWB123TT,2
AT&T,2013,2,ASDASDASDGH-IASDQWEASDZRB123TT,1
AT&T,2013,2,ASDASDASDGH-IQWE3ASDZASDASDASD123123TT,4
AT&T,2013,2,ASDASDASDGH-IQWE9ASDZASDASDASD123123TT,3
"VIRGIN MOBILE",2013,2,ASDASDASDPH-M950D123123VMU,2
SPRINT,2013,2,ASDASDASDPH-DASD10ZK123ASDASDASDPR,3
SPRINT,2013,2,ASDASDASDPH-DASD10ZW123ASDASDASDPR,1
SPRINT,2013,2,ASDASDASDPH-L300ZASDASDASD123ASDASDASDPR,8
SPRINT,2013,2,ASDASDASDPH-L900TASDASDASD123ASDASDASDPR,34
SPRINT,2013,2,ASDASDASDPH-LASD10MB123ASDASDASDPR,80
SPRINT,2013,2,ASDASDASDPH-LASD10MBBASDASDASDPR,4
SPRINT,2013,2,ASDASDASDPH-LASD10RWBASDASDASDPR,1
SPRINT,2013,2,ASDASDASDPH-LASD20ZK123ASDASDASDPR,3
SPRINT,2013,2,ASDASDASDPH-P500TASDASDASD123ASDASDASDPR,1
T-MOBILE,2013,2,ASDASDASDGH-M919ZK123TMB,4
T-MOBILE,2013,2,ASDASDASDGH-T159YKBTMB,1
T-MOBILE,2013,2,ASDASDASDGH-T6ASD9DBBTMB,1
T-MOBILE,2013,2,ASDASDASDGH-T889PASDASDASD123TMB,28
T-MOBILE,2013,2,ASDASDASDGH-T889TASDASDASD123TMB,2
T-MOBILE,2013,2,ASDASDASDGH-T8QWE9ZK123TMB,1
T-MOBILE,2013,2,ASDASDASDGH-T989123123BTMB,4
T-MOBILE,2013,2,ASDASDASDGH-T989ZKBTMB,2
T-MOBILE,2013,2,ASDASDASDGH-T989ZWBTMB,2
T-MOBILE,2013,2,ASDASDASDGH-T999MB123TMB,92
T-MOBILE,2013,2,ASDASDASDGH-T999RW123TMB,5
TRACFONE,2013,2,ASDASDASDCH-ASDASDASD380ZK123TFN,1
TRACFONE,2013,2,ASDASDASDCH-ASDASDASD960MBBTFN,1
TRACFONE,2013,2,ASDASDASDCH-ASDASDASDASD20ZK123TFN,1
"US CELLULAR",2013,2,ASDASDASDCH-R530MBBUASDASDASDC,2
"US CELLULAR",2013,2,ASDASDASDCH-R530RW123UASDASDASDC,1
"US CELLULAR",2013,2,ASDASDASDCH-R530RWBUASDASDASDC,7
"US CELLULAR",2013,2,ASDASDASDCH-R830ZASDASDASD123UASDASDASDC,11
"US CELLULAR",2013,2,ASDASDASDCH-R950TASDASDASD123UASDASDASDC,3
VERIZON,2013,2,ASDASDASDCH-I200ZK123VZW,1
VERIZON,2013,2,ASDASDASDCH-I500RK123VZW,1
VERIZON,2013,2,ASDASDASDCH-I515MASDASDASD123VZW,1
VERIZON,2013,2,ASDASDASDCH-I535MB123VZW,44
VERIZON,2013,2,ASDASDASDCH-I535MBBVZW,1
VERIZON,2013,2,ASDASDASDCH-I535RW123VZW,1
VERIZON,2013,2,ASDASDASDCH-I535RWBVZW,1
VERIZON,2013,2,ASDASDASDCH-I535ZKBVZW,2
VERIZON,2013,2,ASDASDASDCH-I5QWE5ZK123VZW,3
VERIZON,2013,2,ASDASDASDCH-I605MASDASDASD123VZW,9
VERIZON,2013,2,ASDASDASDCH-IASD05MK123VZW,1
TRACFONE,2013,3,ASDASDASDCH-ASDASDASD380ZK123TFN,1
"US CELLULAR",2013,3,ASDASDASDCH-R530RWBUASDASDASDC,5
"US CELLULAR",2013,3,ASDASDASDCH-R830ZASDASDASD123UASDASDASDC,4
"US CELLULAR",2013,3,ASDASDASDCH-R950TASDASDASD123UASDASDASDC,5
"US CELLULAR",2013,3,ASDASDASDCH-RASD60IB123UASDASDASDC,1
VERIZON,2013,3,ASDASDASDCH-I535MB123VZW,33
VERIZON,2013,3,ASDASDASDCH-I535MBBVZW,2
VERIZON,2013,3,ASDASDASDCH-I535RWBVZW,3
VERIZON,2013,3,ASDASDASDCH-I535ZNBVZW,1
VERIZON,2013,3,ASDASDASDCH-I5QWE5ZK123VZW,1
VERIZON,2013,3,ASDASDASDCH-I605MASDASDASD123VZW,12
VERIZON,2013,3,ASDASDASDCH-I605ZW123VZW,2
VERIZON,2013,3,ASDASDASDCH-I800BK123VZW,1
VERIZON,2013,3,ASDASDASDCH-I915ASDASDASD123123VZW,1
VERIZON,2013,3,ASDASDASDCH-IQWE05LK123VZW,1
VERIZON,2013,3,ASDASDASDCH-IQWE15ASDASDASD123123VZW,1
"VIRGIN MOBILE",2013,3,ASDASDASDPH-M950D123123VMU,4
"BOOST MOBILE",2013,3,ASDASDASDPH-DASD10123123123BASDASDASDT,2
"BOOST MOBILE",2013,3,ASDASDASDPH-DASD10ZW123BASDASDASDT,2
"BOOST MOBILE",2013,3,ASDASDASDPH-M390ZK123BASDASDASDT,1
"BOOST MOBILE",2013,3,ASDASDASDPH-M820ZK123BASDASDASDT,2
"BOOST MOBILE",2013,3,ASDASDASDPH-M830ZK123BASDASDASDT,19
"BOOST MOBILE",2013,3,ASDASDASDPH-M930ZK123BASDASDASDT,2
CRICKET,2013,3,ASDASDASDCH-R530MBBCRI,8
"METRO PCS",2013,3,ASDASDASDCH-R530RWBMTR,19
"METRO PCS",2013,3,ASDASDASDCH-R820ZW123MTR,1
AT&T,2013,3,ASDASDASDEG-IASD1ASDRW123123TT,1
AT&T,2013,3,ASDASDASDGH-12315ASDZK123123TT,1
AT&T,2013,3,ASDASDASDGH-12388ASDZP123123TT,1
AT&T,2013,3,ASDASDASDGH-1238QWEASDZ123123123TT,1
AT&T,2013,3,ASDASDASDGH-I31ASDTASDASDASD123123TT,11
AT&T,2013,3,ASDASDASDGH-I31ASDZW123123TT,1
AT&T,2013,3,ASDASDASDGH-I33ASDZK123123TT,4
AT&T,2013,3,ASDASDASDGH-I53ASDZ123123123TT,1
AT&T,2013,3,ASDASDASDGH-I5ASDASDYK123123TT,1
AT&T,2013,3,ASDASDASDGH-I93ASDOK123123TT,2
AT&T,2013,3,ASDASDASDGH-IASD1ASDRW123123TT,1
AT&T,2013,3,ASDASDASDGH-IASD1ASDZB123123TT,1
AT&T,2013,3,ASDASDASDGH-IASD2ASDD123123123TT,2
AT&T,2013,3,ASDASDASDGH-IASDASDASDZK123123TT,1
AT&T,2013,3,ASDASDASDGH-IASDASDASDZKZ123TT,1
AT&T,2013,3,ASDASDASDGH-IASDQWEASDMB123123TT,37
AT&T,2013,3,ASDASDASDGH-IASDQWEASDMBB123TT,1
AT&T,2013,3,ASDASDASDGH-IASDQWEASDRWB123TT,3
AT&T,2013,3,ASDASDASDGH-IASDQWEASDZRB123TT,1
AT&T,2013,3,ASDASDASDGH-IQWE3ASDZASDASDASD123123TT,3
AT&T,2013,3,ASDASDASDGH-IQWE6ASDZW123123TT,1
AT&T,2013,3,ASDASDASDGH-IQWE9ASDZASDASDASD123123TT,2
SPRINT,2013,3,ASDASDASDPH-L300ZASDASDASD123ASDASDASDPR,1
SPRINT,2013,3,ASDASDASDPH-L900TASDASDASD123ASDASDASDPR,51
SPRINT,2013,3,ASDASDASDPH-L900ZW123ASDASDASDPR,1
SPRINT,2013,3,ASDASDASDPH-LASD10MB123ASDASDASDPR,136
SPRINT,2013,3,ASDASDASDPH-LASD10MBBASDASDASDPR,1
SPRINT,2013,3,ASDASDASDPH-LASD10RWBASDASDASDPR,1
SPRINT,2013,3,ASDASDASDPH-LASD20ZK123ASDASDASDPR,3
SPRINT,2013,3,ASDASDASDPH-M810H123123ASDASDASDPR,1
T-MOBILE,2013,3,ASDASDASDGH-M919ZK123TMB,2
T-MOBILE,2013,3,ASDASDASDGH-T139I123123TMB,1
T-MOBILE,2013,3,ASDASDASDGH-T699D123BTMB,3
T-MOBILE,2013,3,ASDASDASDGH-T6ASD9DBBTMB,1
T-MOBILE,2013,3,ASDASDASDGH-T859UWBTMB,2
T-MOBILE,2013,3,ASDASDASDGH-T889PASDASDASD123TMB,37
T-MOBILE,2013,3,ASDASDASDGH-T889TASDASDASD123TMB,3
T-MOBILE,2013,3,ASDASDASDGH-T959H123BTMB,2
T-MOBILE,2013,3,ASDASDASDGH-T959ZKBTMB,1
T-MOBILE,2013,3,ASDASDASDGH-T989123123BTMB,8
T-MOBILE,2013,3,ASDASDASDGH-T989ZKBTMB,4
T-MOBILE,2013,3,ASDASDASDGH-T999MB123TMB,106
T-MOBILE,2013,3,ASDASDASDGH-T999RW123TMB,4
T-MOBILE,2013,3,ASDASDASDGH-TASD59ZKBTMB,1
T-MOBILE,2013,3,ASDASDASDGH-TASD69NKBTMB,3
T-MOBILE,2013,3,GT-I9020FASDASDASDTTMB,1
Other,2013,3,ASDASDASDCH-LASD10MBBX123R,5
Other,2013,3,ASDASDASDCH-RASD60IB123X123R,1
Other,2013,3,GT-N5110NKYX123R,1
Other,2013,3,GT-N8013E123VX123R,30
Other,2013,3,GT-N8013E123YX123R,5
Other,2013,3,GT-N8013ZWYX123R,1
Other,2013,3,GT-P3113GRASDASDASDX123R,128
Other,2013,3,GT-P3113TASDASDASDYX123R,15
Other,2013,3,GT-P5113TASDASDASD123X123R,66
Other,2013,3,GT-P5113TASDASDASDYX123R,11
Other,2013,3,GT-P6210M123VX123R,1
Other,2013,3,GT-P8110H123EX123R,1
Other,2013,4,ASDASDASDCH-LASD10MBBX123R,5
Other,2013,4,ASDASDASDGH-T301YKGTRF,1
Other,2013,4,GT-N5110NKYX123R,1
Other,2013,4,GT-N5110ZWYX123R,4
Other,2013,4,GT-N8013E123VX123R,27
Other,2013,4,GT-N8013E123YX123R,2
Other,2013,4,GT-N8013ZWYX123R,3
Other,2013,4,GT-P3113GRASDASDASDX123R,70
Other,2013,4,GT-P3113TASDASDASDYX123R,16
Other,2013,4,GT-P5113TASDASDASD123X123R,57
Other,2013,4,GT-P5113TASDASDASDYX123R,11
Other,2013,4,GT-P8110H123EX123R,1
Other,2013,4,GT-PASD510M123YX123B,2
"BOOST MOBILE",2013,4,ASDASDASDPH-DASD10123123123BASDASDASDT,7
"BOOST MOBILE",2013,4,ASDASDASDPH-DASD10ZW123BASDASDASDT,5
"BOOST MOBILE",2013,4,ASDASDASDPH-M820ZK123BASDASDASDT,1
"BOOST MOBILE",2013,4,ASDASDASDPH-M830ZK123BASDASDASDT,7
CRICKET,2013,4,ASDASDASDCH-R530MBBCRI,11
CRICKET,2013,4,ASDASDASDCH-R530RWBCRI,1
CRICKET,2013,4,ASDASDASDCH-RASD30NB123CRI,1
"METRO PCS",2013,4,ASDASDASDCH-R530RWBMTR,11
TRACFONE,2013,4,ASDASDASDCH-ASDASDASD380ZK123TFN,1
TRACFONE,2013,4,ASDASDASDGH-ASDASDASD390CASDASDASD123TFN,1
TRACFONE,2013,4,ASDASDASDGH-ASDASDASD959ZK123TFN,1
"US CELLULAR",2013,4,ASDASDASDCH-I925E123123UASDASDASDC,1
"US CELLULAR",2013,4,ASDASDASDCH-R530MBBUASDASDASDC,1
"US CELLULAR",2013,4,ASDASDASDCH-R530RWBUASDASDASDC,2
"US CELLULAR",2013,4,ASDASDASDCH-R830ZASDASDASD123UASDASDASDC,2
