carrier	device_model	MONTHNAME(DeviceRegistration.registration_date)	YEAR(DeviceRegistration.registration_date)	COUNT(*)
Other	ASDASDASDGH-IASDQWEASDMB123RWC	December	2013	1
Other	ASDASDASDGH-IASDQWEASDMBBBMC	December	2013	1
Other	ASDASDASDGH-IASDQWEASDMBBRWC	December	2013	1
Other	ASDASDASDGH-IASDQWEASDRWBBMC	December	2013	1
Other	ASDASDASDGH-IASDQWEASDRWBRWC	December	2013	1
Other	ASDASDASDGH-P10ASDBASDASDASD123CIN	December	2013	1
Other	ASDASDASDGH-T101NKGTRF	December	2013	1
Other	ASDASDASDGH-T105YKGTRF	December	2013	1
Other	ASDASDASDGH-T155YKGTRF	December	2013	1
Other	ASDASDASDGH-T201VASDASDASDGNTT	December	2013	1
Other	ASDASDASDGH-T301YKGTRF	December	2013	1
Other	ASDASDASDGH-T8QWE9ZK123TMK	December	2013	1
Other	ASDASDASDGH-T8QWE9ZKBTMK	December	2013	1
Other	ASDASDASDGH-T8QWE9ZKDTMK	December	2013	1
Other	ASDASDASDGH-T959ZKBTMK	December	2013	1
Other	ASDASDASDGH-T989ZKDTLASDASDASD	December	2013	1
Other	ASDASDASDGH-TQWE01YKGASDASDASDTT	December	2013	1
Other	ASDASDASDGH-TQWE01YKGNTT	December	2013	1
Other	ASDASDASDGH-TQWE01YKGTRF	December	2013	1
Other	ASDASDASDM-P6000ZKPX123R	December	2013	1
Other	ASDASDASDM-P6000ZKVX123R	December	2013	1
Other	ASDASDASDM-P6000ZKYX123R	December	2013	1
Other	ASDASDASDM-P6000ZWVX123R	December	2013	1
Other	ASDASDASDM-P6000ZWYX123R	December	2013	1
Other	ASDASDASDM-P9000ZKFX123R	December	2013	1
Other	ASDASDASDM-P9000ZKVX123R	December	2013	1
Other	ASDASDASDM-P9000ZWFX123R	December	2013	1
Other	ASDASDASDM-P9000ZWVX123R	December	2013	1
Other	ASDASDASDM-P9000ZWYX123R	December	2013	1
Other	ASDASDASDM-R130NZB123X123R	December	2013	1
Other	ASDASDASDM-R130NZK123X123R	December	2013	1
Other	ASDASDASDM-R130NZW123X123R	December	2013	1
Other	ASDASDASDM-R320NPW123X123R	December	2013	1
Other	ASDASDASDM-R3500ZK123X123R	December	2013	1
Other	ASDASDASDM-R3800GN123X123R	December	2013	1
Other	ASDASDASDM-R3800MO123X123R	December	2013	1
Other	ASDASDASDM-R3800VASDASDASD123X123R	December	2013	1
Other	ASDASDASDM-R3810Z123123X123R	December	2013	1
Other	ASDASDASDM-R3810ZK123X123R	December	2013	1
Other	ASDASDASDM-R3810ZO123X123R	December	2013	1
Other	ASDASDASDM-R3820WR123X123R	December	2013	1
Other	ASDASDASDM-R3820ZK123X123R	December	2013	1
Other	ASDASDASDM-T110NDW123X123R	December	2013	1
Other	ASDASDASDM-T110NDWMX123R	December	2013	1
Other	ASDASDASDM-T110NYK123X123R	December	2013	1
Other	ASDASDASDM-T2105GY123X123R	December	2013	1
Other	ASDASDASDM-T2105GYYX123R	December	2013	1
Other	ASDASDASDM-T210RGNYX123R	December	2013	1
Other	ASDASDASDM-T210RGRASDASDASDX123R	December	2013	1
Other	ASDASDASDM-T210RGRYX123R	December	2013	1
Other	ASDASDASDM-T210RMKYX123R	December	2013	1
Other	ASDASDASDM-T210RWYX123R	December	2013	1
Other	ASDASDASDM-T210RZW123X123C	December	2013	1
Other	ASDASDASDM-T210RZWASDASDASDX123R	December	2013	1
Other	ASDASDASDM-T210RZWRX123R	December	2013	1
Other	ASDASDASDM-T210RZWUX123R	December	2013	1
Other	ASDASDASDM-T210RZWYX123R	December	2013	1
Other	ASDASDASDM-T230NYK123X123R	December	2013	1
Other	ASDASDASDM-T230NYKMX123R	December	2013	1
Other	ASDASDASDM-T230NYKUX123R	December	2013	1
Other	ASDASDASDM-T230NZW123X123R	December	2013	1
Other	ASDASDASDM-T230NZWASDASDASDX123R	December	2013	1
Other	ASDASDASDM-T230NZWUX123R	December	2013	1
Other	ASDASDASDM-T3100GNYX123R	December	2013	1
Other	ASDASDASDM-T3100ZW123X123C	December	2013	1
Other	ASDASDASDM-T3100ZWASDASDASDX123R	December	2013	1
Other	ASDASDASDM-T3100ZWUX123R	December	2013	1
Other	ASDASDASDM-T3100ZWYX123R	December	2013	1
Other	ASDASDASDM-T320NZK123X123R	December	2013	1
Other	ASDASDASDM-T320NZKEX123R	December	2013	1
Other	ASDASDASDM-T320NZW123X123R	December	2013	1
Other	ASDASDASDM-T320NZWEX123R	December	2013	1
Other	ASDASDASDM-T330NDW123X123R	December	2013	1
Other	ASDASDASDM-T330NYK123X123R	December	2013	1
Other	ASDASDASDM-T330NZW123X123R	December	2013	1
Other	ASDASDASDM-T330NZWASDASDASDX123R	December	2013	1
Other	ASDASDASDM-T330NZWMX123R	December	2013	1
Other	ASDASDASDM-T520NZK123X123R	December	2013	1
Other	ASDASDASDM-T520NZKEX123R	December	2013	1
Other	ASDASDASDM-T520NZW123X123R	December	2013	1
Other	ASDASDASDM-T520NZWEX123R	December	2013	1
Other	ASDASDASDM-T530NYK123X123R	December	2013	1
Other	ASDASDASDM-T530NZW123X123R	December	2013	1
Other	ASDASDASDM-T530NZWASDASDASDX123R	December	2013	1
Other	ASDASDASDM-T530NZWMX123R	December	2013	1
Other	ASDASDASDM-T800NTASDASDASD123X123R	December	2013	1
Other	ASDASDASDM-T800NTASDASDASDASDASDASDX123R	December	2013	1
Other	ASDASDASDM-T800NTASDASDASDEX123R	December	2013	1
Other	ASDASDASDM-T800NZW123X123R	December	2013	1
Other	ASDASDASDM-T9000ZK123X123R	December	2013	1
Other	ASDASDASDM-T9000ZKCX123R	December	2013	1
Other	ASDASDASDM-T9000ZKYX123R	December	2013	1
Other	ASDASDASDM-T9000ZW123X123R	December	2013	1
Other	ASDASDASDM-T9000ZWMX123R	December	2013	1
Other	ASDASDASDM-T9000ZWYX123R	December	2013	1
Other	ASDASDASDM-TASD00NTASDASDASD123X123R	December	2013	1
Other	ASDASDASDM-TASD00NZW123X123R	December	2013	1
Other	ASDASDASDM-VASD000WD123X123R	December	2013	1
Other	ASDASDASDM-VASD000Z123123X123R	December	2013	1
Other	ASDASDASDM-VASD000ZG123X123R	December	2013	1
Other	ASDASDASDM-VASD000ZK123X123R	December	2013	1
Other	ASDASDASDM-VASD000ZO123X123R	December	2013	1
Other	ASDASDASDM-VASD000ZW123X123R	December	2013	1
Other	ASDASDASDPH-123560123BASDASDASDX123R	December	2013	1
Other	ASDASDASDPH-123680ASDASDASDASDASDASDASDASDASDX123R	December	2013	1
Other	ASDASDASDPH-123800IASDASDASDASDASDASDX123R	December	2013	1
Other	ASDASDASDPH-123880TASDASDASDASDASDASDX123R	December	2013	1
Other	ASDASDASDPH-1238QWE0ZKASDASDASDX123R	December	2013	1
Other	ASDASDASDPH-123900ZKASDASDASDX123R	December	2013	1
Other	ASDASDASDPH-1239QWE0LASDASDASDASDASDASDX123R	December	2013	1
Other	ASDASDASDPH-123ASDQWE0DASDASDASDASDASDASDX123R	December	2013	1
Other	ASDASDASDWC-I500RK123X123R	December	2013	1
Other	ASDASDASDWG-P1010CWX123R	December	2013	1
Other	E123D-T10JDEGASDASDASDT123	December	2013	1
Other	EK-GC110ZK123X123R	December	2013	1
Other	EK-GC110ZW123X123R	December	2013	1
Other	EO-123G900BBEASDASDASDT123	December	2013	1
Other	EO-123G900BWEASDASDASDT123	December	2013	1
Other	EO-ASDASDASDB330JBEASDASDASDT123	December	2013	1
Other	EO-ASDASDASDB330JWEASDASDASDT123	December	2013	1
Other	EO-IG900BBEASDASDASDT123	December	2013	1
Other	EO-IG900BWEASDASDASDT123	December	2013	1
Other	EO-OG900BBEASDASDASDT123	December	2013	1
Other	EO-OG900BWEASDASDASDT123	December	2013	1
Other	F-GT-P3113ZWYX	December	2013	1
Other	F-GT-P5113TASDASDASDASDASDASDX	December	2013	1
Other	GT-ASDASDASDASD560UWMBMC	December	2013	1
Other	GT-ASDASDASDASD560ZKMBMC	December	2013	1
Other	GT-B9150ZKYX123R	December	2013	1
Other	GT-I9100LKMBMC	December	2013	1
Other	GT-I9250TASDASDASDMBMC	December	2013	1
Other	GT-I9250TASDASDASDRRWC	December	2013	1
Other	GT-I9505ZK123DBT	December	2013	1
Other	GT-I9505ZWGX123R	December	2013	1
Other	GT-N5110NKYX123R	December	2013	1
Other	GT-N5110ZW123X123C	December	2013	1
Other	GT-N5110ZWASDASDASDX123R	December	2013	1
Other	GT-N5110ZWBX123R	December	2013	1
Other	GT-N5110ZWMX123R	December	2013	1
Other	GT-N5110ZWRX123R	December	2013	1
Other	GT-N5110ZWYX123R	December	2013	1
Other	GT-N8010	December	2013	1
Other	GT-N8010E123EX123C	December	2013	1
Other	GT-N8010E123XTCE	December	2013	1
Other	GT-N8010ZWXTCE	December	2013	1
Other	GT-N8013E123123X123R	December	2013	1
Other	GT-N8013E123RX123R	December	2013	1
Other	GT-N8013E123VX123R	December	2013	1
Other	GT-N8013E123YX123R	December	2013	1
Other	GT-N8013ZWYX123R	December	2013	1
Other	GT-P1010CW123X123R	December	2013	1
Other	GT-P1010CWLTCE	December	2013	1
Other	GT-P1010NASDASDASD123BBY	December	2013	1
Other	GT-P3110TASDASDASDLTCE	December	2013	1
Other	GT-P3110TASDASDASDMTCE	December	2013	1
Other	GT-P3110ZWLTCE	December	2013	1
Other	GT-P3113	December	2013	1
Other	GT-P3113GRASDASDASDX123R	December	2013	1
Other	GT-P3113GRYX123R	December	2013	1
Other	GT-P3113TASDASDASD123X123C	December	2013	1
Other	GT-P3113TASDASDASD123X123R	December	2013	1
Other	GT-P3113TASDASDASDASDASDASDX123R	December	2013	1
Other	GT-P3113TASDASDASDRX123R	December	2013	1
Other	GT-P3113TASDASDASDYX123R	December	2013	1
Other	GT-P3113ZWYX123R	December	2013	1
Other	GT-P5110TASDASDASDMTCE	December	2013	1
Other	GT-P5113	December	2013	1
Other	GT-P5113TASDASDASD123X123C	December	2013	1
Other	GT-P5113TASDASDASD123X123R	December	2013	1
Other	GT-P5113TASDASDASDASDASDASDX123R	December	2013	1
Other	GT-P5113TASDASDASDRX123R	December	2013	1
Other	GT-P5113TASDASDASDYX123R	December	2013	1
Other	GT-P5113ZWYX123R	December	2013	1
Other	GT-P5210GNYX123R	December	2013	1
Other	GT-P5210ZWASDASDASDX123R	December	2013	1
Other	GT-P5210ZWBX123R	December	2013	1
Other	GT-P5210ZWRX123R	December	2013	1
Other	GT-P5210ZWUX123R	December	2013	1
Other	GT-P5210ZWYX123C	December	2013	1
Other	GT-P5210ZWYX123R	December	2013	1
Other	GT-P6210M123123X123R	December	2013	1
Other	GT-P6210M123EX123R	December	2013	1
Other	GT-P6210M123RX123R	December	2013	1
Other	GT-P6210M123VX123R	December	2013	1
Other	GT-P6210M123YX123R	December	2013	1
Other	GT-P6810LASDASDASD123X123R	December	2013	1
Other	GT-P8110H123123X123R	December	2013	1
Other	GT-P8110H123EX123R	December	2013	1
Other	GT-P8110H123VX123R	December	2013	1
Other	GT-P8510MASDASDASDVX123R	December	2013	1
Other	GT-PASD310FKVX123R	December	2013	1
Other	GT-PASD310FKYX123R	December	2013	1
Other	GT-PASD310M123123X123R	December	2013	1
Other	GT-PASD310M123EX123R	December	2013	1
Other	GT-PASD310M123VX123R	December	2013	1
Other	GT-PASD310M123YX123R	December	2013	1
Other	GT-PASD310UW123X123R	December	2013	1
Other	GT-PASD310UWEX123R	December	2013	1
Other	GT-PASD310UWVX123R	December	2013	1
Other	GT-PASD310UWYX123R	December	2013	1
Other	GT-PASD510FK123X123R	December	2013	1
Other	GT-PASD510FKASDASDASDX123R	December	2013	1
Other	GT-PASD510FKBX123R	December	2013	1
Other	GT-PASD510FKDX123R	December	2013	1
Other	GT-PASD510FKVX123R	December	2013	1
Other	GT-PASD510FKYX123R	December	2013	1
Other	GT-PASD510M123123X123B	December	2013	1
Other	GT-PASD510M123123X123R	December	2013	1
Other	GT-PASD510M123ASDASDASDX123B	December	2013	1
Other	GT-PASD510M123D123123123	December	2013	1
Other	GT-PASD510M123DX123B	December	2013	1
Other	GT-PASD510M123DX123R	December	2013	1
Other	GT-PASD510M123EX123B	December	2013	1
Other	GT-PASD510M123VX123B	December	2013	1
Other	GT-PASD510M123VX123R	December	2013	1
Other	GT-PASD510M123YX123B	December	2013	1
Other	GT-PASD510M123YX123R	December	2013	1
Other	GT-PASD510UW123X123B	December	2013	1
Other	GT-PASD510UW123X123R	December	2013	1
Other	GT-PASD510UWASDASDASDX123B	December	2013	1
Other	GT-PASD510UWASDASDASDX123R	December	2013	1
Other	GT-PASD510UWBX123R	December	2013	1
Other	GT-PASD510UWDX123B	December	2013	1
Other	GT-PASD510UWDX123R	December	2013	1
Other	GT-PASD510UWEX123B	December	2013	1
Other	GT-PASD510UWFX123R	December	2013	1
Other	GT-PASD510UWGX123R	December	2013	1
Other	GT-PASD510UWLTCE	December	2013	1
Other	GT-PASD510UWVX123B	December	2013	1
Other	GT-PASD510UWVX123R	December	2013	1
Other	GT-PASD510UWYX123B	December	2013	1
Other	GT-PASD510UWYX123R	December	2013	1
Other	GT-PASD510ZK123X123R	December	2013	1
Other	GT-PASD510ZKDX123R	December	2013	1
Other	GT-PASD510ZKVX123R	December	2013	1
Other	GT-PASD510ZKYX123R	December	2013	1
Other	OG-P1010CW123X123R	December	2013	1
Other	OG-PASD510M123VX123R	December	2013	1
SPRINT	ASDASDASDEP-DASD00ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDEP-DASD10ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDEP-DASD20ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-G860PZB123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-G860PZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-G860PZR123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-G900PZD123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-G900PZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-G900PZW123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-G920PZD123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-G920PZDEASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-G920PZDFASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-G920PZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-G920PZKEASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-G920PZW123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-G920PZWEASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-G920PZWFASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-G925PZD123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-G925PZDEASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-G925PZDFASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-G925PZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-G925PZKEASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-G925PZKFASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-G925PZW123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-G925PZWEASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-G925PZWFASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-N900PZKEASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-N900PZWEASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-N910PZKEASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-N910PZWEASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-N915PZKEASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-N915PZWEASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-RASD50PZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-RASD50PZW123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-T21ASDASDASDASDZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-T21ASDASDASDASDZW123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-T23ASDPYK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-T23ASDPZW123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDM-T80ASDPTASDASDASD123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-123580ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-1236QWE0ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-123900PK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-123QWE20T123123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-D600ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-DASD00ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-DASD00ZKOASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-DASD00ZKXASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-DASD10123123123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-DASD10ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-DASD10ZKXASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-DASD10ZW123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-DASD20ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-I350DLASDASDASDASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-I800HN123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-L300ZASDASDASD123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-L500M123123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-L500ZW123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-L520ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-L520ZKPASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-L520ZW123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-L600ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-L600ZW123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-L900TASDASDASD123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-L900ZW123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-LASD00ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-LASD10MB123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-LASD10MBBASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-LASD10RW123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-LASD10RWBASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-LASD10RWPASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-LASD10ZPBASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-LASD20ZB123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-LASD20ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-LASD20ZP123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-LASD20ZW123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M220D123123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M2QWE0ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M300ZR123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M320ZASDASDASD123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M320ZASDASDASDXASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M330ZW123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M350TI123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M350ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M350ZKXASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M350ZR123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M360ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M380ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M380ZV123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M390ZASDASDASD123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M3ASD0B123123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M520ZASDASDASD123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M550CR123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M550WASDASDASD123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M550ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M560GN123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M560Z123123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M580CR123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M580ZB123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M580ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M5ASD0EG123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M5ASD0ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M5QWE0ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M5QWE0ZR123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M610D123123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M620ZR123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M800PRBASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M800ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M810H123123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M810ZP123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M850BASDASDASD123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M900ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M910ZI123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M910ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M920ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-M930ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-MQWE00MASDASDASD123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-P100ZK123ASDASDASDPR	December	2013	1
SPRINT	ASDASDASDPH-P500TASDASDASD123ASDASDASDPR	December	2013	1
SPRINT	GT-PASD510FK123ASDASDASDPR	December	2013	1
SPRINT	GT-PASD510FKDASDASDASDPR	December	2013	1
SPRINT	GT-PASD510M123DASDASDASDPR	December	2013	1
SPRINT	GT-PASD510UW123ASDASDASDPR	December	2013	1
SPRINT	GT-PASD510UWDASDASDASDPR	December	2013	1
SPRINT	GT-PASD510ZKDASDASDASDPR	December	2013	1
SPRINT	OPH-DASD00ZKMASDASDASDPR	December	2013	1
SPRINT	OPH-DASD20ZK123ASDASDASDPR	December	2013	1
T-MOBILE	ASDASDASDEG-I9020FASDASDASDTMB	December	2013	1
T-MOBILE	ASDASDASDEG-T869M123123TMB	December	2013	1
T-MOBILE	ASDASDASDEG-T869M123BTMB	December	2013	1
T-MOBILE	ASDASDASDEG-T959H123123TMB	December	2013	1
T-MOBILE	ASDASDASDEG-T999RWBTMB	December	2013	1
T-MOBILE	ASDASDASDEG-TASDASD9TASDASDASD123TMB	December	2013	1
T-MOBILE	ASDASDASDGH-M819ZK123TMB	December	2013	1
T-MOBILE	ASDASDASDGH-M919RW123TMB	December	2013	1
T-MOBILE	ASDASDASDGH-M919ZK123TMB	December	2013	1
T-MOBILE	ASDASDASDGH-M919ZW123TMB	December	2013	1
T-MOBILE	ASDASDASDGH-T139I123123TMB	December	2013	1
T-MOBILE	ASDASDASDGH-T139I123BTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T139I123KTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T139I123WTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T159YKBTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T189D123123TMB	December	2013	1
T-MOBILE	ASDASDASDGH-T199ZK123TMB	December	2013	1
T-MOBILE	ASDASDASDGH-T199ZKPTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T199ZW123TMB	December	2013	1
T-MOBILE	ASDASDASDGH-T209WRBTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T219CNBTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T229ZKFTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T239WRBTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T239WRFTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T259HBBTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T289MN123TMB	December	2013	1
T-MOBILE	ASDASDASDGH-T2QWE9D123BTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T2QWE9D123WTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T329NASDASDASDBTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T339B123123TMB	December	2013	1
T-MOBILE	ASDASDASDGH-T359FBBTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T359FBWTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T369ZKKTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T369ZKWTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T399DN123TMB	December	2013	1
T-MOBILE	ASDASDASDGH-T3ASD9T123BTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T3ASD9U123BTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T3QWE9123GWTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T559PP123TMB	December	2013	1
T-MOBILE	ASDASDASDGH-T559PPBTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T559RR123TMB	December	2013	1
T-MOBILE	ASDASDASDGH-T589CRBTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T589H123BTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T589H123VTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T589HBBTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T599D123123TMB	December	2013	1
T-MOBILE	ASDASDASDGH-T599E123123TMB	December	2013	1
T-MOBILE	ASDASDASDGH-T609PWBTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T619ASDASDASDASDASDASDBTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T669123123BTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T699D123BTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T6ASD9DBBTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T6ASD9DBWTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T839H123123TMB	December	2013	1
T-MOBILE	ASDASDASDGH-T839H123BTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T839PWBTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T859UWBTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T859UWDTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T859UWYTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T869M123BTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T869M123YTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T889PASDASDASD123TMB	December	2013	1
T-MOBILE	ASDASDASDGH-T889TASDASDASD123TMB	December	2013	1
T-MOBILE	ASDASDASDGH-T889TASDASDASDDTMB	December	2013	1
T-MOBILE	ASDASDASDGH-T889ZW123TMB	December	2013	1
